TEA,SLN,AreaSqMi,thhE,thhM,oohhE,oohhM,rohhE,rohhM,ocb1E,ocb1M,ocb2E,ocb2M,ocb3E,ocb3M,ocb4E,ocb4M,ocb5E,ocb5M,rcb1E,rcb1M,rcb2E,rcb2M,rcb3E,rcb3M,rcb4E,rcb4M,rcb5E,rcb5M,bb1E,bb1M,bb2E,bb2M,bb3E,bb3M,bb4E,bb4M,bb5E,bb5M,commctrs,libct,SUM_SqMi,aduincar_c,STD_TotOff,aduincar_m,rv1,rv2,rv3,rv4,rv5,bv1,bv2,bv3,bv4,bv5,rvp,bvp,ltrvp,ltbvp,juvcrime_3,juvcrime,adupopE,popE,juvpopE,evf,avgevf
191,191,12.5663706144,13234.9441926,1018.50992681,5605.49950255,970.787906813,7629.44469001,1214.74430091,750.146162343,448.74808615,491.823321027,371.040288518,254.952292257,284.299797429,37.1535950473,146.762711628,8.99999997423,138.588535272,2512.50764473,915.463640205,1375.50617337,720.627464609,205.332213783,271.463009407,8.49671721203,131.791311784,0,136.588535278,4596.15302378,2011.60420887,8706.46698205,2607.90305179,1654.45749449,735.609069103,35094.003637,4475.32784878,10006.0018362,2707.46071602,3,1,0.735577929869,475,4.14882294069,7.42128195193,17121.7585936,41.1953024925,74,68.5697022273,852.654266941,1181.21404209,0,8.3044716462,4,97,0.0966361670152,0.101464472934,0.0900421123912,0.0965872305267,894,298,26104.9983745,35182.8202548,3950.10477714,2518,1259
121,121,12.5663706144,19436.6002053,1178.13924956,8984.84867618,1234.24644781,10451.7515291,1564.37604567,889.998268545,621.531931001,557.88402899,468.777993715,422.817679117,423.737989849,282.668909657,368.224506644,46.1993744932,220.967331574,2945.56680465,1152.56959183,1921.42367314,972.777574468,604.158084246,615.862037401,87.9488095285,232.113846122,0,183.586028209,13602.2012402,3705.38899252,24959.4423109,4197.89625729,3562.6205096,1194.24329968,59233.7622449,6028.84647003,18316.1346261,4012.87623139,2,1,0.680199951801,297,0.931667779926,2.02302239116,21591.5840914,5.96096597044,0,6.27187042823,417.226571333,1619.16134672,0,5.69792542715,0,124,0.0177788722567,0.101636576638,0.0170343650779,0.0989909283848,627,209,43709.7816097,59196.8075929,9330.60753768,2580,1290
133,133,12.5663706144,22947.2334355,1319.49983858,11580.2514952,1571.8029822,11366.9819403,1876.53908269,1311.81415523,859.796823118,642.552062645,550.224270392,595.173568076,578.01569021,256.969367021,391.248012843,83.7778739741,281.415953277,3138.86392987,1309.88473283,2126.59926005,1100.04904728,640.405060943,680.589089801,106.2584181,282.280880947,0,231.498581375,18114.3328418,4834.5236502,31314.6170647,5165.34589258,4021.47915722,1413.56037723,74762.7727495,7614.73264932,23931.1761214,4936.15859776,4,1,0.655799642939,339,0.906304703896,1.85977214298,25342.2627779,13.014193522,7,26.5387352707,515.495891032,1786.39302086,0,18.4277768953,0,82,0.0217079938852,0.099697839503,0.0198308786273,0.0915258971105,785,262,54296.6467057,74635.7647353,11840.8159397,3032,1516
205,205,12.5663706144,22263.7030469,1396.62179071,11550.6977105,1635.99885289,10713.0053364,1900.56432042,1523.38677552,919.639587107,764.190328082,599.182226666,527.853421717,543.334211638,196.060040878,342.922535826,61.3123963605,267.075518264,2908.82685911,1266.41080591,2004.46613573,1061.6045988,721.49879809,738.670327018,102.809376188,259.216708601,0,225.07492097,16841.7805411,4642.77088578,28382.1209576,4940.77151254,3783.93173182,1404.68119612,71995.5917921,7536.40775985,22627.6174572,4650.70038604,4,1,0.754055389013,451,1.38844678122,3.07168565937,25766.5747387,25.9995499956,39,61.2710352906,544.249300129,2309.82519245,0,25.3018484983,4,122,0.0287842361093,0.113291760959,0.0247090033317,0.10217610424,803,268,52677.3384771,71861.1894219,10833.4660401,1948,974
233,233,12.5663706144,26439.624982,1646.06461694,9329.20383741,1137.3481908,17110.4211446,1761.73631742,393.160286945,405.927991927,466.720834998,451.28130991,391.21621797,430.499118893,378.47767806,398.844090193,698.578953665,482.65089901,1578.34532042,931.751617458,2304.61653551,1067.51103641,1849.71198393,976.307885891,631.69623468,518.314027418,88.7627305016,232.607920761,10237.6552949,2918.0095582,34100.0008635,3995.51453112,5524.86310739,1342.6935678,57808.8162458,5355.97886586,12148.4266073,3039.57791665,1,0,0.0518197327546,65,0.948535749936,1.46952250547,31859.9791621,34.1662235569,36,35.8487963869,216.846325788,6934.53254516,93,74.2607515799,90,721,0.00922465679647,0.12169701864,0.00562616633924,0.101701925509,202,67,47067.119994,57803.4365238,6298.61795839,2577,1288.5
120,120,12.5663706144,19603.0122884,1125.64092148,8992.01320813,1069.10217115,10610.9990803,1247.01542444,393.646957297,361.703816847,462.069884969,402.321765264,375.448434337,392.973057491,545.38328446,464.720384753,463.168589751,443.560571255,1578.02456784,753.48162977,2306.51975049,866.479343338,633.740966695,498.509955463,204.752184191,274.949001394,31.9385675292,228.086448452,10788.3056579,2711.13285374,27334.6700702,4171.60847209,3536.76532561,1080.86848688,58484.5747261,5273.30584001,15537.8222921,2791.17764156,2,2,0.24211196285,75,1.1200954456,2.33130911608,23919.9713065,16.8367082855,16,14.8581843596,236.366937747,4436.10658538,5,24.7274221371,13,517,0.00927584294207,0.105200811492,0.00744704945035,0.0991625381098,525,175,44764.1718654,58362.7846229,7267.0958731,1271,635.5
135,135,12.5663706144,17982.2493019,1080.35112011,12167.9972157,1191.50044036,5814.25208622,1176.72190218,458.75365737,405.074465744,602.904231933,472.702977319,486.068561818,459.847110611,683.05573804,542.974622827,721.352000955,535.186158601,698.106490612,503.958179273,949.837343969,561.877705755,436.550385807,454.595122328,265.740453847,334.504063374,61.4382489179,225.424014546,9478.72143165,2279.96199524,26546.0393499,3590.48905658,5479.54658722,1228.25427256,50137.3394517,4537.26125858,11745.2201299,2323.10698363,4,1,0.148647018181,54,0.580076741466,1.07503916356,20545.9578993,27.0827482976,18,11.7154512662,133.035142447,3502.29054556,16,21.7916491414,8,391,0.0099486781435,0.105351823704,0.00694938161,0.0944343292644,209,70,39855.2694213,50041.4169625,5274.15357452,339,169.5
148,148,12.5663706144,19289.1906046,1189.4098913,10806.710251,1027.64573413,8482.48035358,1218.84744777,411.000078569,370.431692304,495.504944752,418.701314903,383.04721794,392.153829765,595.562336447,466.368947171,709.266177122,460.124073691,646.05483023,450.98910573,828.724900953,554.655387827,797.029947493,573.515714943,512.30073177,436.729038759,88.3256038917,202.73881895,8118.87096507,1958.94709807,27356.498935,3033.89790494,5654.39697158,1193.78028384,45090.4751529,3973.04668117,8774.33809556,1965.71714576,2,1,0.0930969439274,54,0.606278171929,1.07403114569,21949.5821273,35.7761554229,29,18.674185672,110.629024028,4393.47421948,49,45.2413602533,56,444,0.00957445422916,0.11649386339,0.00554810427803,0.0991326036123,101,34,37560.3766347,45059.4479532,4597.25274872,1378,689
182,182,12.5663706144,14977.7309578,925.057697754,9505.94729538,1030.2912247,5471.78366246,1055.49235669,339.156704257,332.672595452,486.87978428,400.625038828,416.788823662,404.461512039,536.87588827,447.473264674,460.056360253,415.433916699,690.823521685,473.321919161,898.496497438,508.175679278,404.872558575,375.85726096,247.948772879,298.802852234,52.5799200681,200.184105931,7990.41794186,1945.38640603,22369.5230192,3197.37541652,4111.38540224,1057.95614252,43071.5356676,3941.41045611,10271.9722158,2015.84870386,3,1,0.164050384429,66,1.04251180822,2.2458786509,18760.9335476,18.4004834951,13,10.9930800859,115.516814817,4847.8394404,14,28.8612593911,13,532,0.00803407121016,0.117426382572,0.00602070276725,0.105690865576,237,79,34126.0446997,42941.6150216,4815.95764789,404,202
193,193,12.5663706144,14727.6797108,984.744559504,11120.6338623,1043.5246662,3607.0458485,830.410430113,435.230538887,339.931866713,506.336862299,383.859563053,368.557819887,293.478286702,363.758439348,309.153584684,1503.00546391,621.623177002,356.374420058,324.897975649,516.948025319,361.311733593,287.169572843,304.740947297,251.435840627,282.885005763,86.8479531532,185.532466274,6695.64249744,1294.72387769,18966.0169093,2101.78511369,6106.77477622,1242.1148608,33641.0081711,2817.92292196,6823.08655447,1318.62114528,2,2,0.0722408164976,42,0.506554337379,0.965882513952,18329.7959533,23.9598653465,15,21.8139390891,159.241189237,3136.64753098,14,50.6721347058,12,256,0.0166328188779,0.077961247042,0.0122636433909,0.0688535670963,27,9,27909.6283699,33636.8996591,2543.67146826,47,23.5
224,224,12.5663706144,16397.780249,944.636022832,11269.0779246,1027.04602163,5128.70232444,903.534795162,538.740409184,393.347217474,539.846323257,408.027731381,345.653907582,313.805514306,490.141506691,388.876173488,1111.63652799,552.788454677,693.410176221,421.765016311,1000.82021589,509.205766079,275.071039716,312.274092257,132.692105878,230.225795822,35.2646576468,192.675800461,8619.20412999,1906.58725677,23051.069409,2963.60873671,4896.0865689,1067.09928091,44337.9289054,3717.20967822,10581.7758266,1904.8375372,2,2,0.212101554237,74,0.778083639546,1.51905404333,18517.3310753,26.450733212,17,9.9651808157,196.599719352,1554.56843342,5,15.5941536557,1,135,0.0168978793796,0.0674398153749,0.0123665609202,0.0631378145384,177,59,35023.5064658,44282.9010598,4458.06293275,528,264
230,230,12.5663706144,16470.1747141,997.364611378,12464.3841289,1109.75951711,4005.79058524,1024.59147121,473.882657545,392.165814935,625.165450861,459.32717721,438.002697796,410.847921309,686.04381238,518.243741976,884.75013239,539.351639309,347.297838135,336.355841558,452.589279632,410.263973903,376.672052225,417.937605992,255.261036529,305.7628045,60.4791371359,200.803923748,8629.14990619,1899.69344998,24519.3045157,2939.82989416,5832.08314378,1135.70400398,42974.1940887,3815.2366244,9411.61768034,1862.71288673,4,1,0.157361994826,47,0.473501718414,0.897121040534,18015.3398574,33.7635355606,24,9.25080099326,117.454950523,2296.0168681,16,18.0890470748,12,212,0.0119692324368,0.100266473429,0.00752224587078,0.0896423678236,99,33,34777.2046472,42965.7087361,4006.23338787,192,96
195,195,12.5663706144,20148.1588719,1289.40175719,12431.5851095,1288.02390429,7716.57376247,1173.14461083,546.122649323,450.401029744,510.197497859,428.618329256,411.887928598,376.015321151,431.119995226,427.867884023,1755.03502297,738.19952435,983.182586838,589.824692286,1291.2673575,588.615727319,705.525423296,499.95450857,452.719013221,466.943088852,125.172213714,246.334778025,8928.22927219,1654.48912824,25743.8087397,2733.15673522,7128.32770633,1521.26362681,44884.8909499,3672.5336848,9246.06387357,1776.67594247,1,3,0.0675267573,50,0.954215167378,1.33269388831,25075.8246547,21.0981749813,19,34.496137552,198.77246305,4444.16642887,56,128.981668337,40,386,0.0141027164206,0.0905240258973,0.011081719337,0.0725944441332,81,27,36926.9053002,44887.5048927,4031.81282213,834,417
176,176,12.5663706144,38188.63862,2645.48716465,11666.4555813,1695.26052475,26522.1830387,2788.59116361,764.318182744,717.132410311,471.315128276,566.596463713,442.259018074,561.347889508,348.42154806,542.836256781,866.298161603,694.317592799,4451.31687755,1883.75274811,4417.19179303,1784.36182734,1907.39583666,1254.23898067,747.745465632,772.489982804,229.371167001,489.259292187,14050.3036229,3922.77212954,46463.8195202,6125.18613835,7681.82278766,1857.52554688,81665.2636556,8202.75214481,16985.115618,4269.1063628,2,2,1.34398086522,182,3.16181690062,6.51479251597,51094.3193702,65.5818023895,82,56.1502703497,332.963331309,5417.9576898,57,114.340399537,41,406,0.0101137121828,0.118030369977,0.00759454852526,0.0882326475459,440,147,67094.5170158,81534.6358141,10021.7064308,2932,1466
286,286,12.5663706144,33659.6556981,2207.25542262,10319.6429197,1501.06610591,23340.0127784,2344.90108212,684.182952945,633.652327317,479.982904371,527.423421973,343.100821304,464.278698332,282.56057606,455.119061221,618.226425339,578.259442287,4121.09880682,1682.83514748,4402.63584463,1665.06569739,1562.24385813,1028.36173893,591.352555467,699.476235329,148.436702747,378.880508501,13056.1093233,3764.34202472,40434.2651119,5586.26534313,7106.22431676,1735.57048453,75005.101087,7482.24651973,16323.2383081,4081.82609982,4,2,1.1404412218,210,4.56140200009,8.76820951656,42575.1734954,61.4191266213,73,55.1836727987,344.389392239,4596.95175843,63,128.388998886,48,444,0.0108513978789,0.143448483044,0.00831486477442,0.107253836346,511,170,60680.813125,74940.964482,8917.50234698,3044,1522
141,141,12.5663706144,35270.1114976,2470.21425515,11453.9288477,1538.52018778,23816.1826499,2676.55684812,630.20203923,640.368781955,398.753455553,534.80226581,403.379277556,536.477533437,335.178740906,488.563895832,757.067662386,669.799863719,4060.42140008,1751.646581,3802.79305148,1654.45952288,1586.34680184,1128.3347856,665.199246307,682.600568122,237.88787401,495.254889088,13790.75968,3738.959545,43267.6957707,5668.37192238,6889.39668471,1619.85305882,76314.8952027,7622.05456205,16495.5881129,3970.404629,3,2,2.01041562198,194,3.11463483891,7.13654315272,46947.7980985,64.4853052844,79,49.5399657643,298.009539377,5136.09110198,48,95.6477153246,37,426,0.0102975518959,0.128309448933,0.00736563111653,0.106065926654,455,152,62098.395179,76132.5625524,8817.10789107,2588,1294
101,101,12.5663706144,17796.727229,1077.38610762,10630.3418439,1407.49868939,7166.38538504,1496.54656028,1101.08586699,703.893184078,1088.99864915,735.556877321,699.323382924,634.204618865,116.611720718,252.52380491,29.4728812112,202.40633436,1721.47546251,932.477670947,1474.73246494,844.678335306,515.770743078,510.51672514,36.1856037849,214.374873109,0,183.809973897,12972.8704918,4002.49529784,22482.5797406,4915.39718155,2194.83518221,901.305297065,65558.7661924,6793.63927014,22853.0295382,4242.58837657,3,2,1.0013148247,297,1.32874595188,3.09594422434,19547.7997868,7.32369152807,5,15.1995808836,307.209312317,1341.08448949,5,1.91222430932,0,79,0.0186623113546,0.102957875655,0.0175506599163,0.0972212298163,834,278,45031.7015722,65389.099687,9884.13937567,1584,792
104,104,12.5663706144,14306.1484792,836.614934994,9467.26683464,1141.90162139,4838.88164459,1202.02813156,984.491496281,613.656962879,1230.35712258,757.393900547,688.73381413,593.260148905,92.5960986748,191.355203252,25.5695924316,157.296020922,1109.39899204,671.191841191,921.198567604,620.42756632,397.421335784,406.723780868,52.573954958,180.50639792,0,141.045685945,12305.6971199,3228.62020048,21237.6972244,4087.15665049,1550.45929615,682.76728634,54470.7896406,5168.40016486,19010.1140267,3243.01605317,2,1,0.656153366314,267,1.43424925379,3.42854008894,17137.4334545,4.79821976527,1,11.8078661615,261.971651828,1332.38615607,0,0.16999719101,0,79,0.0175615839886,0.106558895812,0.0168099877031,0.103627741568,531,177,37455.4281551,54255.0190383,7731.94911363,1098,549
110,110,12.5663706144,20073.397491,1176.5352627,12212.6093536,1608.48245949,7860.78813742,1648.70903452,1338.17156576,831.9206494,1392.02700845,865.663256995,858.041421571,685.185804147,171.613986749,331.019595052,37.5620441044,219.411433784,1665.27002277,923.494871353,1714.63020518,929.911410792,698.199494606,643.855003462,74.1097459927,250.971286709,0,199.260692926,15658.1902495,4331.94159117,27090.613762,5179.01217679,2558.53548948,1013.62703676,72643.08201,7295.83450015,25390.0017639,4578.76586988,2,1,0.302446386065,309,1.33902006941,2.94201233112,21990.1758492,21.2082867602,21,32.6204269547,359.856874352,1468.39736825,5,1.97526909508,0,93,0.0208570899502,0.106920195832,0.0181794014824,0.101214261981,779,260,50127.7620074,72411.4215623,11105.0584826,2319,1159.5
276,276,12.5663706144,12323.8184139,757.867328938,7963.32362618,966.6151958,4360.49478775,1010.28269988,810.250340353,518.165897105,1081.90965514,666.152704988,614.411178331,524.186148472,57.2719614237,141.820147969,8.33645723553,124.149827047,947.238049636,562.271954615,823.260380952,527.649097077,357.783600728,351.97109656,63.1156525429,165.856960591,0.0125370146261,120.776155187,11630.8572588,2751.41052722,19556.3485608,3463.86439795,1317.18924659,575.573395447,46915.8050087,4318.35017204,16473.7391444,2733.62386646,1,1,0.612157935572,246,1.83048100437,4.01660448707,15685.5748692,7.10556300055,2,15.1748454553,248.755510541,1266.34942931,0,0.0726524001294,0,80,0.0186321747606,0.102445744322,0.0174669206688,0.101145438836,319,106,32166.0382855,46762.5890147,6513.33471178,1051,525.5
137,137,12.5663706144,12113.3800014,686.200121415,7843.88476481,961.764349197,4269.49523656,1017.19288459,805.626912323,508.864760971,1024.63487865,643.377850564,566.492302195,508.08907743,72.9581777325,153.319281864,18.8339581999,131.357112851,995.66271404,582.864338851,733.224772771,522.783849055,351.461167606,341.920141442,67.4019894842,174.561525583,0,121.516862965,10386.0058298,2715.13711869,17736.8856393,3456.23381491,1241.13639871,574.333848331,46098.6474484,4243.42640605,16246.8033289,2696.90961865,2,1,0.664407723372,274,1.72763025707,4.11218415662,14656.1280618,3.61375326926,1,11.472079646,230.18727355,1122.14813474,0,0.179783546,0,74,0.0184757827128,0.116262569023,0.0177019412995,0.114304792211,417,139,31478.3755772,45886.1157141,6413.33866635,765,382.5
156,156,12.5663706144,16626.1814553,1018.23663828,9832.60292701,1331.78860545,6793.57852829,1392.70035344,1049.95394776,668.761879127,901.474059702,624.168769016,643.505758789,572.252701866,117.747628447,255.051820153,26.8051390631,196.749125885,1645.13733626,885.119946837,1361.5135813,792.538518421,485.690840988,474.147781176,30.4063270875,200.658939421,0,179.138862095,11706.1341273,3774.23194142,20621.6296025,4502.63957887,2115.93341652,875.652723048,61071.2281186,6453.60311221,21151.8848372,4089.42901895,3,2,1.70462605529,306,1.33419216327,3.11102572392,18146.2109395,9.3005027557,6,14.9065087351,294.139580096,1362.3532441,5,1.99832706058,0,75,0.0201767653638,0.095063915924,0.0185005275479,0.089269091116,656,219,42217.2183809,60981.5293113,9371.46440219,1530,765
170,170,12.5663706144,8751.93819032,532.933061569,5500.31860001,685.377688162,3251.61959031,707.77505757,568.345446341,354.716088308,700.997286834,444.962744514,399.082347453,344.589642802,63.7177733272,114.387887823,15.1840346464,92.0974369946,685.409706151,383.858014728,560.054168485,360.740772914,238.318385509,234.224635751,90.6527813413,161.316111511,1.44008982363,89.0544979115,7909.38747305,1849.82120919,13574.4282621,2339.86230343,958.060441524,424.803164419,32439.5543336,2851.38143076,11189.8377308,1798.12912675,0,0,0.303844463074,214,2.46866892092,4.79789159551,11416.8814079,6.06022908768,3,13.8935077771,166.033500369,879.513675926,0,0.146932338351,0,52,0.0159126226354,0.0779206799138,0.0147694456476,0.0767943775323,159,53,22405.5608774,32357.5857988,4442.47114273,844,422
180,180,12.5663706144,15062.8657239,905.146021836,9456.34090739,1180.05737075,5606.52481651,1272.9388111,931.523741751,587.50936645,1065.44758176,694.194402662,635.128668722,577.649335366,103.373345412,211.85034704,27.8649904552,174.863872328,1514.27997569,805.385272198,994.097492944,642.793706804,409.913038493,409.989910441,53.4017969715,201.251654116,0,156.456881566,11332.2214506,3372.90272161,19861.2320942,4249.45249295,1808.58818195,763.817598662,56203.3499153,5672.44318983,19423.3958459,3500.53093406,3,2,0.797295981005,290,1.51755227801,3.55046017327,17211.2495205,1.83462300374,0,9.08209975541,256.813848851,1317.86211584,5,1.41855458747,0,73,0.0173021696163,0.110155713254,0.016968461073,0.105306371949,786,262,38886.3527564,56006.9063408,8458.93956183,1299,649.5
237,237,12.5663706144,16405.880622,1078.58413916,10052.6612303,1355.0319803,6353.21939161,1395.29665161,1022.61836597,682.265326394,1293.99084447,801.263449318,793.401911903,616.091048758,137.220099462,255.186612215,37.1498833104,173.495770543,1138.20102695,713.978600337,1478.85090545,775.127315128,572.161657452,549.617156524,71.532159308,203.507712354,0,162.223451508,15131.781915,3508.66136683,24909.5470344,4359.82412653,1921.4195163,772.678761007,60533.0434943,5828.97499856,21627.5725452,3539.48066073,1,1,0.178029070356,242,1.67373070555,3.62688902853,19437.5745818,21.2426919984,29,31.9703549831,325.362449724,1121.54289675,0,0.149864378572,0,86,0.0217176708418,0.11407769453,0.018759702133,0.112350307897,490,163,41161.7965582,60278.0657749,8746.05766531,2084,1042
234,234,12.5663706144,11262.7630945,761.528982954,6229.27537215,880.610092023,5033.48772231,964.550404888,603.023739732,410.233889807,528.503371497,387.107996313,356.81813616,361.027335894,44.7001615729,145.920340812,8.40305465336,137.6091629,1323.17567784,663.178676143,939.055643969,538.455096666,249.889714985,272.775427172,24.2132050918,151.576873405,0,131.512060929,7519.37178331,2648.23774281,12991.5400554,3127.8491232,1533.60959568,629.565915226,41625.388741,4646.02341854,14511.3765091,2926.32912456,2,1,2.91382210928,325,1.83471460547,4.47463884277,12013.3324809,3.28972551835,1,6.96708504012,202.084349809,789.566908162,5,1.87685190403,0,45,0.0224726289617,0.106236682951,0.0207920039197,0.102170928885,575,192,28541.3905241,41559.2830555,6273.30719819,1081,540.5
161,161,12.5663706144,13357.1738753,866.380519396,7687.64633706,1057.26713096,5669.5275382,1124.62140261,784.110152072,513.940319267,675.061316499,472.29083231,467.087333463,440.561904182,78.8492436278,195.894230069,16.3731438029,164.071196811,1479.61222862,757.62463561,1054.60695276,626.006091592,326.289446223,337.413326328,28.3443518753,173.824513593,0,152.170154118,9033.19695118,3072.79327392,15883.6693405,3634.62561605,1786.67104137,735.498374833,49212.6821195,5369.88695024,17096.1677403,3415.41371106,4,1,2.35802632661,312,1.49973317067,3.67848657573,14361.8285751,5.69729490174,3,9.87689580246,233.293456321,1040.01903713,5,1.99962947898,0,56,0.0211192913591,0.0994362942948,0.0192818574408,0.0942144678699,611,204,33928.1545273,49149.7494672,7528.8456899,1121,560.5
207,207,12.5663706144,18114.2952274,1049.03990103,10503.0060988,1402.67607873,7611.28912867,1459.33722919,1091.11835622,687.011438419,1041.94917652,691.324156076,693.466142267,564.627899558,155.843500412,303.007853855,41.4365826,206.459395702,1766.32798336,901.523034788,1621.91245433,863.827160571,529.596907915,523.443805954,73.875318212,234.457592569,0,181.404618576,12513.9792449,3750.16719627,22594.1172974,4478.06119027,2415.5682209,975.238530373,63629.3514669,6538.8098385,21563.1336588,4177.36724285,2,1,1.61206238104,333,1.31669167839,2.82605462049,19987.8274681,19.3551598683,19,26.8307568742,305.268832345,1547.03063075,5,2.00212082073,0,92,0.0203783287802,0.0970228511343,0.017321054127,0.0912325190286,699,233,44498.2449199,63494.7808949,9541.81217041,2439,1219.5
222,222,12.5663706144,16123.688571,968.510502679,9175.19319502,1180.98072386,6948.49537601,1298.5076875,843.510445386,600.01787569,769.390951133,534.015377778,620.071719781,475.403443802,200.150314418,291.238183482,67.4095125741,187.410495256,1716.23951707,847.237195111,1152.31021428,715.67872428,337.192064196,364.769521695,141.631557467,244.838923047,14.3746595155,152.200793198,10421.9001564,3018.20314018,21241.1930983,3435.64189461,2478.33063128,959.010799611,52130.7035463,5346.38812132,16407.4867077,3597.12457148,0,1,1.58510421186,362,1.59839656701,3.47374808159,17885.3536637,34.089363858,31,38.9887348061,394.600246639,1580.84184122,0,1.03186887677,0,149,0.0276798602235,0.119375210585,0.0227287121036,0.116773290704,552,184,37586.5728028,52091.7044726,6808.23015429,1688,844
303,303,12.5663706144,15372.8349106,922.680944149,9447.88304881,1256.61408049,5924.95186181,1259.13303551,1015.13213206,637.605841279,860.649847549,579.459232643,600.257800874,519.6075581,120.66945735,253.762671437,26.0101868568,184.010394478,1459.58232641,788.327920878,1093.20862926,687.375419621,394.207221186,410.06395917,27.9655905944,182.044295906,0,166.624791747,10398.8325144,3420.6011579,19229.8882045,4112.55014196,2039.94146298,859.701007716,55933.9658318,5954.07727966,18774.2237976,3810.27455078,2,1,1.92948119731,317,1.31926456915,3.03077180096,17025.9342011,12.6625232734,8,16.4712817068,266.520612663,1427.16547197,5,1.99999999684,0,76,0.0206421033094,0.0939406769884,0.018225155107,0.0882204300048,471,157,39335.92168,55889.5969366,8601.55778778,1173,586.5
119,119,12.5663706144,20690.6134644,1278.67547445,12225.6196603,1265.87513534,8464.99380411,1401.80817993,497.050043637,451.248398006,620.14363246,520.856325464,532.20967638,523.171034839,693.66988418,576.843541325,519.711727039,472.091192633,853.317666131,576.089600758,1084.51739705,635.612322756,768.105077552,592.697963031,443.252099192,451.570688766,75.5366433285,242.914248148,9910.84092903,2461.39960128,30395.0044109,4032.14686836,5883.8708659,1404.26070504,55232.8593012,5120.36597595,12087.8054229,2591.31353596,4,2,0.109928895213,65,0.9614565125,2.1080251971,23740.2086194,28.1397826828,19,20.3053641726,136.505506537,4321.79593519,31,29.712351564,19,446,0.00922345041291,0.116088260913,0.00654042388598,0.100955416215,146,49,44739.7389939,55093.3338513,6289.93232467,1056,528
279,279,12.5663706144,27131.5740829,1533.81835586,9516.63142885,1227.03905979,17614.942654,1758.75336042,468.269508298,407.048011919,307.339555313,326.321070523,452.002203205,421.746232853,375.672812228,353.967513208,205.13806496,277.699902678,1952.52991672,1038.53522332,2693.40923869,1142.64234057,1922.33240645,1053.93686987,690.401327093,580.358154488,60.4249958872,222.602225737,9678.10886115,2710.49038789,35511.9104513,3860.65414994,5366.57485568,1234.23770726,58958.8018174,4727.34330572,11459.3277358,2870.84401575,0,0,0.0119267942542,56,5.81639143772,13.517690231,32581.2843135,20.053043986,35,16.4273294363,73.6152142439,5201.95545229,48,54.7607523988,84,364,0.00503327968341,0.0969714214379,0.00273668756628,0.0723358067893,127,42,48928.4169814,58891.0265597,5858.2566522,756,378
304,304,12.5663706144,24103.4725343,1503.63092238,8628.80401178,1151.49355877,15474.6685225,1678.71937377,408.906698372,403.077848485,443.358227793,444.121540356,363.099284432,391.836346848,481.742197368,437.37319125,209.154870209,292.542655186,1415.05026456,828.710247677,1677.09276982,833.322976811,1533.65540538,946.341071584,772.204886316,578.842249133,88.0972666957,230.681094683,9267.16712357,2664.1458722,34310.7151046,3819.63295823,5090.16942305,1350.65776657,54311.5147347,5122.29035306,10509.6061551,2820.68351416,2,1,9.54540054259e-06,75,1.59716994954,3.67845001854,28041.4104704,33.8446525381,48,30.7934845035,156.979554243,6481.79563155,78,72.0438579157,109,575,0.00835089920472,0.121575738968,0.00494278248121,0.0978898287468,34,11,44931.9210381,54274.7024982,5941.02989172,1812,906
154,154,12.5663706144,24514.8193631,1411.60721188,13047.7882365,1663.89994984,11467.0311266,1903.21557043,830.097248164,642.85108988,975.571121588,773.61342144,875.394809012,688.406224276,176.423078842,289.838160972,55.5014599989,250.584239361,1982.28504393,1008.75020889,2750.29371639,1436.67148164,838.722296473,778.801702567,185.59710685,347.245559473,0,235.823654566,16862.6790104,4595.76152562,34294.369271,5371.14745078,5000.54033594,1472.82743732,73812.1016279,7656.91398331,21822.8667251,4573.52844677,2,0,0.0804844278155,308,3.769346092,7.48330955472,27650.6179431,60.1406183897,68,66.6303247594,579.652352977,1929.47883214,12,20.5636391354,12,446,0.0290008607466,0.250286582372,0.0233092972355,0.225659318702,446,149,54227.8879006,73781.3985965,9834.55113427,2763,1381.5
126,126,12.5663706144,2817.09230326,249.774542591,1921.12450266,267.8707319,895.967800605,198.770931522,92.5579693187,78.4484839876,239.797846804,137.475657179,88.126040067,60.4971643562,33.0706784734,30.5466303131,15.6909582747,20.66516321,238.241247494,111.13037624,93.1842367836,72.5522293408,29.7292159314,35.4113709586,34.4070965576,55.2337149604,1.01677469984,17.7072530031,2421.35624204,387.21210199,4604.09632212,563.463971481,491.00251062,158.374101855,9732.72167876,718.243661494,3212.47034183,469.774055358,0,0,0,13,1.70293863659,3.31280629503,3703.27579937,3.69197680173,6,13.2199184116,67.2010884023,205.948109319,0,1.36027155275,0,12,0.0267117860248,0.108007401192,0.0226974929296,0.09616283406,0,0,7070.61179503,9729.65651606,1091.11960771,168,84
